Date,Price,Open,High,Low,Vol.,Change %
08/13/2007,3162.55,3192.84,3223.21,3160.19,,-0.95%
08/10/2007,3192.84,3230.3,3230.3,3164.33,,-1.16%
08/09/2007,3230.3,3289.46,3289.46,3229.16,,-1.80%
08/08/2007,3289.46,3255,3299.21,3254.66,,1.06%
08/07/2007,3255,3251.45,3264.75,3249.41,,0.11%
08/06/2007,3251.45,3314.86,3317,3243.51,,-1.91%
08/03/2007,3314.86,3329.12,3344.54,3297.23,,-0.43%
08/02/2007,3329.12,3325.68,3330.46,3304.41,,0.10%
08/01/2007,3325.68,3340.43,3340.93,3294.33,,-0.44%
07/31/2007,3340.43,3336.08,3373.84,3332.54,,0.13%
07/30/2007,3336.08,3292.29,3342.09,3292.13,,1.33%
07/27/2007,3292.29,3277.82,3307.42,3271.77,,0.44%
07/26/2007,3277.82,3348.08,3348.08,3260.58,,-2.10%
07/25/2007,3348.08,3378.29,3392.93,3339.11,,-0.89%
07/24/2007,3378.29,3392.02,3404.23,3368.52,,-0.40%
07/23/2007,3392.02,3366.39,3392.67,3366.69,,0.76%
07/20/2007,3366.39,3383.55,3387.46,3348.93,,-0.51%
07/19/2007,3383.55,3389.62,3397.49,3380.86,,-0.18%
07/18/2007,3389.62,3382.88,3392.35,3380.57,,0.20%
07/17/2007,3382.88,3385.09,3408.01,3381.94,,-0.07%
07/13/2007,3385.09,3372.61,3387.33,3369.95,,0.37%
07/12/2007,3372.61,3384.26,3404.55,3361.57,,-0.34%
07/11/2007,3384.26,3408.3,3416.42,3383.08,,-0.71%
07/10/2007,3408.3,3436.07,3437.45,3405.83,,-0.81%
07/09/2007,3436.07,3425.28,3444.14,3417.59,,0.32%
07/06/2007,3425.28,3455.38,3462.23,3424.24,,-0.87%
07/05/2007,3455.38,3491.47,3491.82,3438.73,,-1.03%
07/04/2007,3491.47,3499.5,3499.96,3460.87,,-0.23%
07/03/2007,3499.5,3470.18,3505.58,3470.18,,0.84%
06/29/2007,3470.18,3439.49,3472.87,3442.26,,0.89%
06/28/2007,3439.49,3427.09,3450.39,3423.16,,0.36%
06/27/2007,3427.09,3418.25,3428.94,3400.04,,0.26%
06/26/2007,3418.25,3445.44,3452.68,3410.09,,-0.79%
06/25/2007,3445.44,3447.45,3464.51,3443.46,,-0.06%
06/22/2007,3447.45,3431.47,3451.22,3405.38,,0.47%
06/21/2007,3431.47,3390.19,3434.95,3378.05,,1.22%
06/20/2007,3390.19,3409.45,3448.04,3389.7,,-0.56%
06/19/2007,3409.45,3362.54,3409.45,3360.54,,1.40%
06/18/2007,3362.54,3380.14,3380.76,3359,,-0.52%
06/15/2007,3380.14,3371.81,3408.13,3372.16,,0.25%
06/14/2007,3371.81,3334.77,3387.25,3334.57,,1.11%
06/13/2007,3334.77,3308.77,3337.05,3308.77,,0.79%
06/12/2007,3308.77,3315.15,3331.78,3284.3,,-0.19%
06/11/2007,3315.15,3288.52,3316.98,3285.47,,0.81%
06/08/2007,3288.52,3227.77,3290.77,3225.89,,1.88%
06/07/2007,3227.77,3290.78,3302.74,3225.05,,-1.91%
06/06/2007,3290.78,3319.84,3319.96,3280.54,,-0.88%
06/05/2007,3319.84,3319.41,3333.24,3301.29,,0.01%
06/04/2007,3319.41,3304.57,3322.3,3300.75,,0.45%
06/01/2007,3304.57,3279.53,3307.35,3279.53,,0.76%
05/31/2007,3279.53,3260.87,3288.73,3260.87,,0.57%
05/30/2007,3260.87,3244.68,3263.81,3200.18,,0.50%
05/29/2007,3244.68,3241.23,3261.91,3236.91,,0.11%
05/28/2007,3241.23,3210.31,3249.15,3205.43,,0.96%
05/25/2007,3210.31,3153.94,3214.18,3153.94,,1.79%
05/24/2007,3153.94,3162.81,3205.13,3151.79,,-0.28%
05/23/2007,3162.81,3115.4,3187.45,3098.52,,1.52%
05/22/2007,3115.4,3257.23,3257.24,3113.8,,-4.35%
05/18/2007,3257.23,3216.19,3262.59,3218.72,,1.28%
05/17/2007,3216.19,3188.64,3225.11,3196.68,,0.86%
05/16/2007,3188.64,3175.09,3201.05,3154.64,,0.43%
05/15/2007,3175.09,3219.72,3219.9,3175,,-1.39%
05/14/2007,3219.72,3247.27,3259.64,3218.71,,-0.85%
05/11/2007,3247.27,3232.64,3249.41,3235.39,,0.45%
05/10/2007,3232.64,3253.18,3258.16,3232.05,,-0.63%
05/09/2007,3253.18,3212.89,3255.11,3212.56,,1.25%
05/08/2007,3212.89,3255.07,3255.07,3199.46,,-1.30%
05/07/2007,3255.07,3214.18,3255.71,3224.1,,1.27%
05/04/2007,3214.18,3194.35,3216,3196.96,,0.62%
05/03/2007,3194.35,3167.86,3196.46,3167.66,,0.84%
05/02/2007,3167.86,3161.22,3175.64,3158.41,,0.21%
04/30/2007,3161.22,3149.19,3172.3,3149.19,,0.38%
04/27/2007,3149.19,3146.27,3155.49,3134.36,,0.09%
04/26/2007,3146.27,3141.38,3154.96,3136.27,,0.16%
04/25/2007,3141.38,3114.56,3150.35,3112.32,,0.86%
04/24/2007,3114.56,3117.76,3120.35,3079.28,,-0.10%
04/23/2007,3117.76,3150.51,3160.53,3116.21,,-1.04%
04/20/2007,3150.51,3133.87,3161.28,3134.79,,0.53%
04/19/2007,3133.87,3106.63,3136.17,3087.03,,0.88%
04/18/2007,3106.63,3082.55,3109.16,3073.37,,0.78%
04/17/2007,3082.55,3094.07,3099.44,3075.98,,-0.37%
04/16/2007,3094.07,3083.89,3109.1,3070.95,,0.33%
04/13/2007,3083.89,3065.64,3084.48,3060.94,,0.60%
04/12/2007,3065.64,3040.78,3068.29,3021.87,,0.82%
04/11/2007,3040.78,3041.76,3056.67,3032.07,,-0.03%
04/10/2007,3041.76,3019.61,3044.53,3019.61,,0.73%
04/09/2007,3019.61,2996.09,3020.36,2996.09,,0.79%
04/05/2007,2996.09,2986.62,2997.06,2986.62,,0.32%
04/04/2007,2986.62,2967.18,2987.64,2967.18,,0.66%
04/03/2007,2967.18,2940.63,2969.42,2940.63,,0.90%
04/02/2007,2940.63,2929,2942.62,2928.14,,0.40%
03/30/2007,2929,2919.72,2935.61,2919.14,,0.32%
03/29/2007,2919.72,2890.46,2920.47,2887.78,,1.01%
03/28/2007,2890.46,2918.85,2918.85,2883.23,,-0.97%
03/27/2007,2918.85,2945.29,2949.47,2917.71,,-0.90%
03/26/2007,2945.29,2954.35,2959.39,2930.08,,-0.31%
03/23/2007,2954.35,2962.61,2968.95,2951.65,,-0.28%
03/22/2007,2962.61,2977.13,2981.27,2962.19,,-0.49%
03/21/2007,2977.13,2956.31,2978.8,2946.73,,0.70%
03/20/2007,2956.31,2958.65,2972.39,2955.43,,-0.08%
03/19/2007,2958.65,2916.85,2959.45,2918.75,,1.43%
03/16/2007,2916.85,2900.03,2921.69,2899.55,,0.58%
03/15/2007,2900.03,2849.68,2902.49,2849.68,,1.77%
03/14/2007,2849.68,2857.47,2860.11,2821.5,,-0.27%
03/13/2007,2857.47,2912.26,2915.36,2856.49,,-1.88%
03/12/2007,2912.26,2875.62,2915.64,2875.51,,1.27%
03/09/2007,2875.62,2870.02,2905.96,2867.38,,0.20%
03/08/2007,2870.02,2833.62,2886.82,2833.62,,1.28%
03/07/2007,2833.62,2854.81,2873.7,2831.61,,-0.74%
03/06/2007,2854.81,2802.02,2856.07,2802.02,,1.88%
03/05/2007,2802.02,2832.33,2832.33,2782.36,,-1.07%
03/02/2007,2832.33,2828.59,2872.51,2821.02,,0.13%
03/01/2007,2828.59,2811.62,2836.39,2759.48,,0.60%
02/28/2007,2811.62,2729.62,2818.88,2729.62,,3.00%
02/27/2007,2729.62,2872.41,2872.41,2720.76,,-4.97%
02/26/2007,2872.41,2919.84,2920.92,2869.52,,-1.62%
02/23/2007,2919.84,2970.34,3001.07,2919.14,,-1.70%
02/22/2007,2970.34,2925.51,2971.57,2927.21,,1.53%
02/21/2007,2925.51,3011.43,3011.43,2889.33,,-2.85%
02/20/2007,3011.43,3081.56,3081.89,2998.09,,-2.28%
02/19/2007,3081.56,3107.4,3122.19,3076.25,,-0.83%
02/16/2007,3107.4,3094.61,3119.28,3090.83,,0.41%
02/15/2007,3094.61,3085.96,3113.29,3082.97,,0.28%
02/14/2007,3085.96,3050.21,3091.07,3050.21,,1.17%
02/13/2007,3050.21,3011.64,3050.41,3011.64,,1.28%
02/12/2007,3011.64,3019.63,3027.72,3008.21,,-0.26%
02/09/2007,3019.63,2993.37,3023.5,2993.37,,0.88%
02/08/2007,2993.37,2991.83,2996.15,2981.93,,0.05%
02/07/2007,2991.83,2953.47,2996.18,2953.46,,1.30%
02/06/2007,2953.47,2944.47,2954.32,2936.7,,0.31%
02/05/2007,2944.47,2951.55,2954.79,2936.51,,-0.24%
02/02/2007,2951.55,2939.52,2952.02,2931.75,,0.41%
02/01/2007,2939.52,2895.28,2941.6,2895.28,,1.53%
01/31/2007,2895.28,2843.17,2897.57,2843.15,,1.83%
01/30/2007,2843.17,2824.24,2844.8,2799.53,,0.67%
01/29/2007,2824.24,2853.04,2854.06,2823.44,,-1.01%
01/26/2007,2853.04,2868.18,2872.94,2831.8,,-0.53%
01/25/2007,2868.18,2880.79,2900.31,2862.01,,-0.44%
01/24/2007,2880.79,2850.28,2882.99,2849.53,,1.07%
01/23/2007,2850.28,2852.28,2858.73,2842.12,,-0.07%
01/22/2007,2852.28,2827.14,2854.61,2827.19,,0.89%
01/19/2007,2827.14,2808.55,2828.7,2809.29,,0.66%
01/18/2007,2808.55,2790,2817.43,2782.09,,0.66%
01/17/2007,2790,2765.18,2792.96,2764.32,,0.90%
01/16/2007,2765.18,2758.7,2770.8,2751.75,,0.23%
01/15/2007,2758.7,2741.08,2761.41,2739.89,,0.64%
01/12/2007,2741.08,2697.25,2741.4,2697.25,,1.62%
01/11/2007,2697.25,2690.93,2713.16,2686.69,,0.23%
01/10/2007,2690.93,2713.76,2715.12,2681.78,,-0.84%
01/09/2007,2713.76,2719.84,2739.85,2710.74,,-0.22%
01/08/2007,2719.84,2723.48,2729.34,2708,,-0.13%
01/05/2007,2723.48,2738.99,2752.55,2712.6,,-0.57%
01/04/2007,2738.99,2725.6,2740.06,2712.78,,0.49%
01/03/2007,2725.6,2689.19,2727.07,2689.13,,1.35%
01/02/2007,2689.19,2693.22,2706.18,2687.65,,-0.15%
12/29/2006,2693.22,2694.3,2696.15,2688.04,,-0.04%
12/28/2006,2694.3,2712.81,2721.42,2693.01,,-0.68%
12/27/2006,2712.81,2697.83,2720.15,2697.83,,0.56%
12/26/2006,2697.83,2692.09,2707.47,2691.79,,0.21%
12/22/2006,2692.09,2694.43,2700.78,2690.39,,-0.09%
12/21/2006,2694.43,2701.48,2717.24,2691.53,,-0.26%
12/20/2006,2701.48,2677.43,2701.97,2679.05,,0.90%
12/19/2006,2677.43,2679.58,2680.63,2650.13,,-0.08%
12/18/2006,2679.58,2668.17,2685.96,2668.14,,0.43%
12/15/2006,2668.17,2644.05,2670.19,2645.31,,0.91%
12/14/2006,2644.05,2627.72,2652.04,2627.72,,0.62%
12/13/2006,2627.72,2599.36,2628.34,2592.04,,1.09%
12/12/2006,2599.36,2605.54,2611.83,2597.97,,-0.24%
12/11/2006,2605.54,2585.48,2608.15,2584.58,,0.78%
12/07/2006,2585.48,2583.39,2589.2,2580.86,,0.08%
12/06/2006,2583.39,2589.17,2600.17,2577.95,,-0.22%
12/05/2006,2589.17,2569.47,2589.97,2569.47,,0.77%
12/04/2006,2569.47,2561.7,2570.22,2553.99,,0.30%
12/01/2006,2561.7,2559.67,2569.75,2554.33,,0.08%
11/30/2006,2559.67,2549.41,2564.04,2549.41,,0.40%
11/29/2006,2549.41,2508.46,2550.9,2507.04,,1.63%
11/28/2006,2508.46,2519.79,2521.56,2496.09,,-0.45%
11/27/2006,2519.79,2542.7,2548.06,2510.8,,-0.90%
11/24/2006,2542.7,2544.3,2544.43,2529.32,,-0.06%
11/23/2006,2544.3,2517.84,2544.72,2517.74,,1.05%
11/22/2006,2517.84,2513.72,2529.63,2513.41,,0.16%
11/21/2006,2513.72,2481.13,2518.57,2481.13,,1.31%
11/20/2006,2481.13,2494.05,2495.49,2463.26,,-0.52%
11/17/2006,2494.05,2514.38,2515.77,2482.4,,-0.81%
11/16/2006,2514.38,2486.29,2519.84,2483.82,,1.13%
11/15/2006,2486.29,2472.74,2509.01,2472.74,,0.55%
11/14/2006,2472.74,2437.6,2473.71,2436.42,,1.44%
11/13/2006,2437.6,2442.24,2444.95,2434.8,,-0.19%
11/10/2006,2442.24,2447.65,2448.54,2431.23,,-0.22%
11/09/2006,2447.65,2434.75,2458.78,2435.1,,0.53%
11/08/2006,2434.75,2411.62,2435.4,2398.74,,0.96%
11/07/2006,2411.62,2380.1,2413,2378.75,,1.32%
11/06/2006,2380.1,2345.07,2380.43,2341.81,,1.49%
11/03/2006,2345.07,2371.64,2372.25,2343.83,,-1.12%
11/02/2006,2371.64,2380.26,2380.8,2369.24,,-0.36%
10/31/2006,2380.26,2364.49,2385.87,2364.12,,0.67%
10/30/2006,2364.49,2372.86,2375.86,2358.49,,-0.35%
10/27/2006,2372.86,2383.82,2388.85,2372.86,,-0.46%
10/26/2006,2383.82,2386.44,2389.97,2374.72,,-0.11%
10/25/2006,2386.44,2380.43,2398.67,2380.06,,0.25%
10/24/2006,2380.43,2366.81,2382.9,2366.81,,0.58%
10/23/2006,2366.81,2365.87,2370.3,2360.8,,0.04%
10/20/2006,2365.87,2366.41,2367.22,2358.82,,-0.02%
10/19/2006,2366.41,2362.66,2381.98,2344.66,,0.16%
10/18/2006,2362.66,2359.73,2386.74,2359.63,,0.12%
10/17/2006,2359.73,2356.48,2360.06,2340.48,,0.14%
10/16/2006,2356.48,2356.97,2364.26,2354.79,,-0.02%
10/13/2006,2356.97,2349.48,2357.82,2342.79,,0.32%
10/12/2006,2349.48,2336.07,2350.36,2335.09,,0.57%
10/11/2006,2336.07,2337.39,2345,2333.42,,-0.06%
10/10/2006,2337.39,2312.43,2342.07,2311.84,,1.08%
10/06/2006,2312.43,2329.47,2329.77,2306.82,,-0.73%
10/05/2006,2329.47,2316.28,2333.82,2310.68,,0.57%
10/04/2006,2316.28,2284.02,2317.72,2283,,1.41%
10/03/2006,2284.02,2275.45,2287.3,2263.85,,0.38%
10/02/2006,2275.45,2280.48,2283.45,2270.95,,-0.22%
09/29/2006,2280.48,2275.88,2290.94,2274.31,,0.20%
09/28/2006,2275.88,2266.12,2277.18,2258.45,,0.43%
09/27/2006,2266.12,2268.29,2285.46,2265.68,,-0.10%
09/26/2006,2268.29,2243.07,2272.25,2243.07,,1.12%
09/25/2006,2243.07,2231.91,2243.22,2222.26,,0.50%
09/22/2006,2231.91,2227.83,2233.04,2215.14,,0.18%
09/21/2006,2227.83,2242.63,2245.74,2227.54,,-0.66%
09/20/2006,2242.63,2232.58,2243.81,2231.02,,0.45%
09/15/2006,2232.58,2224.48,2235.24,2223.27,,0.36%
09/14/2006,2224.48,2215.28,2225,2209.94,,0.42%
09/13/2006,2215.28,2200.2,2219.27,2198.51,,0.69%
09/12/2006,2200.2,2190.63,2200.84,2189.55,,0.44%
09/11/2006,2190.63,2197.8,2198.81,2188.01,,-0.33%
09/08/2006,2197.8,2193,2202.01,2193,,0.22%
09/07/2006,2193,2199.83,2199.89,2183.92,,-0.31%
09/06/2006,2199.83,2213.29,2213.32,2198.63,,-0.61%
09/05/2006,2213.29,2202.46,2215.58,2196.78,,0.49%
09/04/2006,2202.46,2207.96,2208.51,2200.96,,-0.25%
09/01/2006,2207.96,2206.37,2219.59,2206.37,,0.07%
08/31/2006,2206.37,2191.45,2209.45,2185.59,,0.68%
08/30/2006,2191.45,2177.14,2192.9,2177.14,,0.66%
08/29/2006,2177.14,2169.2,2178.07,2165.97,,0.37%
08/28/2006,2169.2,2158.14,2170.74,2158.14,,0.51%
08/25/2006,2158.14,2152.87,2159.07,2151.99,,0.24%
08/24/2006,2152.87,2158.08,2158.86,2147.94,,-0.24%
08/23/2006,2158.08,2164.09,2172.47,2157.25,,-0.28%
08/22/2006,2164.09,2164.55,2168.76,2161.94,,-0.02%
08/21/2006,2164.55,2168.31,2169.66,2145.55,,-0.17%
08/18/2006,2168.31,2168.68,2169.91,2158.87,,-0.02%
08/17/2006,2168.68,2165.42,2171.45,2162.97,,0.15%
08/16/2006,2165.42,2146.95,2171.79,2146.95,,0.86%
08/14/2006,2146.95,2142.11,2149.73,2140.8,,0.23%
08/11/2006,2142.11,2154.82,2155.66,2142.09,,-0.59%
08/10/2006,2154.82,2149.37,2156.99,2141.08,,0.25%
08/09/2006,2149.37,2137.52,2162.51,2137.52,,0.55%
08/08/2006,2137.52,2141.75,2147.95,2134.65,,-0.20%
08/07/2006,2141.75,2147.41,2147.41,2138.14,,-0.26%
08/04/2006,2147.41,2136.3,2153.07,2136.3,,0.52%
08/03/2006,2136.3,2136.56,2140,2126.22,,-0.01%
08/02/2006,2136.56,2111.68,2139.47,2111.68,,1.18%
08/01/2006,2111.68,2131.58,2132.62,2107.87,,-0.93%
07/31/2006,2131.58,2133.39,2138.82,2128.97,,-0.08%
07/28/2006,2133.39,2119.43,2135.98,2119.43,,0.66%
07/27/2006,2119.43,2118.47,2135.74,2118.47,,0.05%
07/26/2006,2118.47,2097.18,2119.64,2097.32,,1.02%
07/25/2006,2097.18,2084.9,2097.89,2084.9,,0.59%
07/24/2006,2084.9,2073.13,2088.77,2074.25,,0.57%
07/21/2006,2073.13,2082.04,2086.07,2071.16,,-0.43%
07/20/2006,2082.04,2091.53,2100.99,2080.72,,-0.45%
07/19/2006,2091.53,2064.3,2092.62,2064.3,,1.32%
07/18/2006,2064.3,2039.79,2066.53,2039.79,,1.20%
07/17/2006,2039.79,2063.22,2063.28,2039.58,,-1.14%
07/14/2006,2063.22,2079.64,2079.89,2057.61,,-0.79%
07/13/2006,2079.64,2100.48,2101.8,2079.47,,-0.99%
07/12/2006,2100.48,2103,2106.03,2096.87,,-0.12%
07/11/2006,2103,2103.34,2103.8,2076.01,,-0.02%
07/10/2006,2103.34,2105.78,2109.14,2100.71,,-0.12%
07/07/2006,2105.78,2122.96,2124.85,2101.7,,-0.81%
07/06/2006,2122.96,2126.35,2128.3,2122.24,,-0.16%
07/05/2006,2126.35,2146.57,2147.35,2115.78,,-0.94%
07/04/2006,2146.57,2142.6,2148.81,2142.6,,0.19%
07/03/2006,2142.6,2126.02,2144.16,2126.02,,0.78%
06/30/2006,2126.02,2119.92,2135.18,2119.67,,0.29%
06/29/2006,2119.92,2070.89,2121.47,2070.88,,2.37%
06/28/2006,2070.89,2067.52,2072.22,2066.43,,0.16%
06/27/2006,2067.52,2072.8,2073.36,2063.98,,-0.25%
06/23/2006,2072.8,2078.64,2079.16,2072.57,,-0.28%
06/22/2006,2078.64,2074.11,2083.8,2067.24,,0.22%
06/21/2006,2074.11,2043.67,2077.84,2043.67,,1.49%
06/20/2006,2043.67,2033.16,2052.24,2031.45,,0.52%
06/19/2006,2033.16,2062.92,2063.97,2031.55,,-1.44%
06/16/2006,2062.92,2054.92,2069.25,2045.52,,0.39%
06/15/2006,2054.92,1997.36,2055.57,1997.36,,2.88%
06/14/2006,1997.36,1988.24,2006.99,1954.04,,0.46%
06/13/2006,1988.24,2079.11,2079.11,1976.39,,-4.37%
06/09/2006,2079.11,2102.97,2114.27,2077.14,,-1.13%
06/08/2006,2102.97,2109.04,2109.49,2062.52,,-0.29%
06/07/2006,2109.04,2135.3,2140.55,2108.57,,-1.23%
06/06/2006,2135.3,2148.68,2148.68,2131.74,,-0.62%
06/05/2006,2148.68,2163.07,2169.21,2148.68,,-0.67%
06/02/2006,2163.07,2163.02,2175.12,2150.7,,0.00%
06/01/2006,2163.02,2156.53,2165.18,2147.69,,0.30%
05/31/2006,2156.53,2115.31,2157.39,2115.31,,1.95%
05/30/2006,2115.31,2148.45,2148.85,2112.03,,-1.54%
05/29/2006,2148.45,2153.22,2156.32,2148.45,,-0.22%
05/26/2006,2153.22,2139.96,2153.99,2138.43,,0.62%
05/25/2006,2139.96,2124.75,2150.71,2124.75,,0.72%
05/24/2006,2124.75,2135.03,2143.64,2113.1,,-0.48%
05/23/2006,2135.03,2127.41,2162.53,2127.41,,0.36%
05/22/2006,2127.41,2160.39,2166.34,2121.63,,-1.53%
05/19/2006,2160.39,2150.69,2162.67,2141.53,,0.45%
05/18/2006,2150.69,2168.87,2173.68,2149.86,,-0.84%
05/17/2006,2168.87,2211.07,2212.38,2163.95,,-1.91%
05/16/2006,2211.07,2195.9,2214.5,2195.6,,0.69%
05/15/2006,2195.9,2211.95,2214.43,2191.96,,-0.73%
05/12/2006,2211.95,2227.94,2231.92,2207.04,,-0.72%
05/11/2006,2227.94,2237.04,2243.4,2226.21,,-0.41%
05/10/2006,2237.04,2243.82,2249.08,2235.79,,-0.30%
05/09/2006,2243.82,2242.93,2252.84,2242.57,,0.04%
05/08/2006,2242.93,2218.81,2246.11,2221.7,,1.09%
05/05/2006,2218.81,2200.79,2220.23,2201.38,,0.82%
05/04/2006,2200.79,2209.32,2211.83,2199.63,,-0.39%
05/03/2006,2209.32,2201.79,2211.68,2202.54,,0.34%
05/02/2006,2201.79,2201.56,2207.77,2195.99,,0.01%
04/28/2006,2201.56,2211.84,2217.54,2194.84,,-0.46%
04/27/2006,2211.84,2208.5,2214.79,2208.5,,0.15%
04/26/2006,2208.5,2213.23,2218.83,2205.39,,-0.21%
04/25/2006,2213.23,2222.55,2229.2,2209.09,,-0.42%
04/24/2006,2222.55,2210.09,2223.29,2205.67,,0.56%
04/21/2006,2210.09,2195.99,2211.32,2195.2,,0.64%
04/20/2006,2195.99,2182.11,2201.57,2182.24,,0.64%
04/19/2006,2182.11,2183.49,2185.05,2177.25,,-0.06%
04/18/2006,2183.49,2155.35,2184.43,2155.35,,1.31%
04/17/2006,2155.35,2150.97,2160.59,2152.15,,0.20%
04/13/2006,2150.97,2137.88,2151.92,2137.88,,0.61%
04/12/2006,2137.88,2127.31,2139.2,2125.35,,0.50%
04/11/2006,2127.31,2156.06,2156.21,2126.98,,-1.33%
04/10/2006,2156.06,2170.1,2170.84,2150.38,,-0.65%
04/07/2006,2170.1,2180.05,2188.47,2166.95,,-0.46%
04/06/2006,2180.05,2181.56,2183.01,2176.85,,-0.07%
04/05/2006,2181.56,2184.1,2185.41,2163.31,,-0.12%
04/04/2006,2184.1,2183.59,2187.28,2174.42,,0.02%
04/03/2006,2183.59,2181.95,2186.95,2180.84,,0.08%
03/31/2006,2181.95,2185.92,2189.21,2179.82,,-0.18%
03/30/2006,2185.92,2191.19,2193.91,2185.6,,-0.24%
03/29/2006,2191.19,2171.43,2192.55,2171.88,,0.91%
03/28/2006,2171.43,2172.55,2180.01,2169.44,,-0.05%
03/27/2006,2172.55,2182.29,2184.99,2169.6,,-0.45%
03/24/2006,2182.29,2173.91,2190.7,2173.91,,0.39%
03/23/2006,2173.91,2169.31,2174.24,2166.67,,0.21%
03/22/2006,2169.31,2172.41,2172.41,2161.77,,-0.14%
03/21/2006,2172.41,2176.6,2183.43,2171.1,,-0.19%
03/20/2006,2176.6,2166.55,2177.68,2167.53,,0.46%
03/17/2006,2166.55,2162.15,2169.43,2162.15,,0.20%
03/16/2006,2162.15,2154.37,2165.99,2154.37,,0.36%
03/15/2006,2154.37,2145.35,2157.78,2145.35,,0.42%
03/14/2006,2145.35,2138.24,2147.59,2132.15,,0.33%
03/13/2006,2138.24,2123.96,2140.36,2123.96,,0.67%
03/10/2006,2123.96,2119.86,2125.26,2118.49,,0.19%
03/09/2006,2119.86,2126.07,2143.19,2119.47,,-0.29%
03/08/2006,2126.07,2130.11,2134.16,2106.06,,-0.19%
03/07/2006,2130.11,2160.8,2161.95,2130.08,,-1.42%
03/06/2006,2160.8,2159.62,2168.07,2159.62,,0.05%
03/03/2006,2159.62,2145.72,2160.09,2143.72,,0.65%
03/02/2006,2145.72,2152.48,2153.34,2143.67,,-0.31%
03/01/2006,2152.48,2166.84,2166.84,2149.9,,-0.66%
02/28/2006,2166.84,2176.91,2178.38,2162.37,,-0.46%
02/27/2006,2176.91,2163.76,2177.04,2160.96,,0.61%
02/24/2006,2163.76,2158.59,2164.18,2153.32,,0.24%
02/23/2006,2158.59,2143.79,2160.44,2145.58,,0.69%
02/22/2006,2143.79,2113.95,2144.98,2113.28,,1.41%
02/21/2006,2113.95,2099.59,2115.75,2099.57,,0.68%
02/20/2006,2099.59,2106.78,2108.22,2098.03,,-0.34%
02/17/2006,2106.78,2101.81,2106.85,2098.5,,0.24%
02/16/2006,2101.81,2116.56,2118.75,2099.22,,-0.70%
02/15/2006,2116.56,2122.02,2122.15,2114.37,,-0.26%
02/14/2006,2122.02,2135.19,2135.34,2119.57,,-0.62%
02/13/2006,2135.19,2138.12,2144.39,2134.53,,-0.14%
02/10/2006,2138.12,2131.53,2139.83,2131.24,,0.31%
02/09/2006,2131.53,2111.83,2132.01,2111.83,,0.93%
02/08/2006,2111.83,2105.68,2113.85,2098.42,,0.29%
02/07/2006,2105.68,2118.29,2119.75,2105.54,,-0.60%
02/06/2006,2118.29,2114.46,2120.14,2105.74,,0.18%
02/03/2006,2114.46,2101.94,2114.93,2101.94,,0.60%
02/02/2006,2101.94,2119.73,2122.15,2098.68,,-0.84%
02/01/2006,2119.73,2118.46,2121.4,2114.41,,0.06%
01/31/2006,2118.46,2115.37,2132.39,2108.77,,0.15%
01/30/2006,2115.37,2110.65,2120.32,2105.77,,0.22%
01/27/2006,2110.65,2098.32,2125.3,2098.32,,0.59%
01/26/2006,2098.32,2067.15,2107.22,2067.15,,1.51%
01/25/2006,2067.15,2056.15,2074.89,2055.05,,0.53%
01/24/2006,2056.15,2047.55,2057.93,2030.13,,0.42%
01/23/2006,2047.55,2063.55,2067.65,2047.36,,-0.78%
01/20/2006,2063.55,2069.96,2078.26,2061.46,,-0.31%
01/19/2006,2069.96,2051.85,2078.41,2051.85,,0.88%
01/18/2006,2051.85,2055.69,2057.56,2041.39,,-0.19%
01/17/2006,2055.69,2061.75,2065.79,2048.4,,-0.29%
01/16/2006,2061.75,2069.56,2074.2,2054.24,,-0.38%
01/13/2006,2069.56,2061.28,2075.19,2063.49,,0.40%
01/12/2006,2061.28,2077.96,2087.13,2058.11,,-0.80%
01/11/2006,2077.96,2051.74,2079.04,2049.65,,1.28%
01/10/2006,2051.74,2057.49,2059.9,2040.26,,-0.28%
01/09/2006,2057.49,2071.12,2075.89,2046.03,,-0.66%
01/06/2006,2071.12,2042.68,2071.76,2042.68,,1.39%
01/05/2006,2042.68,2020.4,2048.3,2020.26,,1.10%
01/04/2006,2020.4,1976.12,2022.45,1976.12,,2.24%
01/03/2006,1976.12,1939.6,1979.54,1939.09,,1.88%
01/02/2006,1939.6,1964.47,1967.07,1938.19,,-1.27%
12/30/2005,1964.47,1961.02,1970.81,1960.54,,0.18%
12/29/2005,1961.02,1946.04,1963.09,1945.92,,0.77%
12/28/2005,1946.04,1950.27,1950.95,1932.37,,-0.22%
12/27/2005,1950.27,1947.54,1953.51,1943.79,,0.14%
12/26/2005,1947.54,1968.12,1969.53,1945.66,,-1.05%
12/23/2005,1968.12,1954.03,1970.58,1954.03,,0.72%
12/22/2005,1954.03,1946.8,1956.04,1939.37,,0.37%
12/21/2005,1946.8,1961.13,1961.14,1946.66,,-0.73%
12/20/2005,1961.13,1984.87,1985.09,1957.19,,-1.20%
12/19/2005,1984.87,1996.92,2004.82,1983.53,,-0.60%
12/16/2005,1996.92,1978.11,1999.04,1978.11,,0.95%
12/15/2005,1978.11,1941.86,1982.69,1941.85,,1.87%
12/14/2005,1941.86,1962.2,1977.06,1941.86,,-1.04%
12/13/2005,1962.2,1979.15,1980.05,1951.34,,-0.86%
12/12/2005,1979.15,2004.37,2007.63,1975.76,,-1.26%
